Language_ID,Language_name,Parameter,Value,Description
kor,Korean,Inflectional Synthesis of the Verb,6-7 categories per word,6-7 categories per word
kor,Korean,Locus of Marking in the Clause,Dependent marking,P is dependent-marked
kor,Korean,Locus of Marking in the Clause,Dependent marking,P is dependent-marked
kor,Korean,Position of Case Affixes,Case suffixes,Case suffixes
kor,Korean,Locus of Marking in Possessive Noun Phrases,Dependent marking,Possessor is dependent-marked
kor,Korean,Locus of Marking: Whole-language Typology,Dependent-marking,Consistently dependent-marking
kor,Korean,Voicing in Plosives and Fricatives,No voicing contrast,No voicing contrast
kor,Korean,Voicing in Plosives and Fricatives,No voicing contrast,No voicing contrast
kor,Korean,Locus of Marking: Whole-language Typology,Dependent-marking,Consistently dependent-marking
kor,Korean,Order of Relative Clause and Noun,Relative clause-Noun,Relative clause precedes noun (RelN)
kor,Korean,Order of Relative Clause and Noun,Relative clause-Noun,Relative clause precedes noun (RelN)
kor,Korean,Number of Cases,6-7 cases,6-7 case categories
kor,Korean,Number of Cases,6-7 cases,6-7 case categories
kor,Korean,Zero Marking of A and P Arguments,Non-zero marking,Non-zero marking
kor,Korean,Locus of Marking in Possessive Noun Phrases,Dependent marking,Possessor is dependent-marked
kor,Korean,Position of Case Affixes,Case suffixes,Case suffixes
kor,Korean,Exponence of Tense-Aspect-Mood Inflection,monoexponential TAM,monoexponential TAM
kor,Korean,Exponence of Tense-Aspect-Mood Inflection,monoexponential TAM,monoexponential TAM
kor,Korean,SOVNeg Order,NoSOVNeg,"SOV, but SOVNeg does not occur"
kor,Korean,Order of Genitive and Noun,Genitive-Noun,Genitive-noun (GenN)
kor,Korean,Order of Genitive and Noun,Genitive-Noun,Genitive-noun (GenN)
kor,Korean,Distributive Numerals,Marked by suffix,Marked by suffix
kor,Korean,Distributive Numerals,Marked by suffix,Marked by suffix
kor,Korean,Absence of Common Consonants,All present,All present
kor,Korean,Absence of Common Consonants,All present,All present
kor,Korean,Presence of Uncommon Consonants,,
kor,Korean,Presence of Uncommon Consonants,,
kor,Korean,Perfective/Imperfective Aspect,Grammatical marking,Grammatical marking of perfective/imperfective distinction
kor,Korean,Internally-headed relative clauses,Internally-headed occurs as nondominant type,Internally-headed occurs as nondominant type
kor,Korean,Ordinal Numerals,"One-th, two-th, three-th",One-th: One-th: Ordinal numerals are derived from cardinal numerals
kor,Korean,Ordinal Numerals,"One-th, two-th, three-th",One-th: One-th: Ordinal numerals are derived from cardinal numerals
kor,Korean,Consonant Inventories,Average,Average
kor,Korean,Consonant Inventories,Average,Average
kor,Korean,Comitatives and Instrumentals,Differentiation,Differentiation
kor,Korean,Comitatives and Instrumentals,Differentiation,Differentiation
kor,Korean,Fusion of Selected Inflectional Formatives,Exclusively concatenative,Exclusively concatenative
kor,Korean,Fusion of Selected Inflectional Formatives,Exclusively concatenative,Exclusively concatenative
kor,Korean,Exponence of Selected Inflectional Formatives,Monoexponential case,Monoexponential case
kor,Korean,Exponence of Selected Inflectional Formatives,Monoexponential case,Monoexponential case
kor,Korean,Zero Marking of A and P Arguments,Non-zero marking,Non-zero marking
kor,Korean,SOVNeg Order,NoSOVNeg,"SOV, but SOVNeg does not occur"
kor,Korean,Order of Adjective and Noun,Adjective-Noun,Modifying adjective precedes noun (AdjN)
kor,Korean,Person Marking on Adpositions,No person marking,Adpositions without person marking
kor,Korean,Gender Distinctions in Independent Personal Pronouns,3rd person singular only,Gender distinctions in 3rd person singular only
kor,Korean,Order of Numeral and Noun,Numeral-Noun,Numeral precedes noun (NumN)
kor,Korean,The Associative Plural,Associative same as additive plural,Associative plural marker also used for additive plurals
kor,Korean,The Associative Plural,Associative same as additive plural,Associative plural marker also used for additive plurals
kor,Korean,Definite Articles,No definite or indefinite article,Neither definite nor indefinite article
kor,Korean,Third Person Pronouns and Demonstratives,Unrelated,Third person pronouns and demonstratives are unrelated to demonstratives
kor,Korean,Third Person Pronouns and Demonstratives,Unrelated,Third person pronouns and demonstratives are unrelated to demonstratives
kor,Korean,Definite Articles,No definite or indefinite article,Neither definite nor indefinite article
kor,Korean,Indefinite Articles,No definite or indefinite article,Neither indefinite nor definite
kor,Korean,Gender Distinctions in Independent Personal Pronouns,3rd person singular only,Gender distinctions in 3rd person singular only
kor,Korean,Pronominal and Adnominal Demonstratives,Different stem,Different stems
kor,Korean,Indefinite Articles,No definite or indefinite article,Neither indefinite nor definite
kor,Korean,Inclusive/Exclusive Distinction in Independent Pronouns,No inclusive/exclusive,No inclusive/exclusive opposition
kor,Korean,Inclusive/Exclusive Distinction in Independent Pronouns,No inclusive/exclusive,No inclusive/exclusive opposition
kor,Korean,Consonant-Vowel Ratio,Moderately low,Moderately low
kor,Korean,Distance Contrasts in Demonstratives,Three-way contrast,Three-way contrast
kor,Korean,Distance Contrasts in Demonstratives,Three-way contrast,Three-way contrast
kor,Korean,Consonant-Vowel Ratio,Moderately low,Moderately low
kor,Korean,Inclusive/Exclusive Distinction in Verbal Inflection,No person marking,No person marking at all
kor,Korean,Order of Demonstrative and Noun,Demonstrative-Noun,Demonstrative word precedes noun (DemN)
kor,Korean,Pronominal and Adnominal Demonstratives,Different stem,Different stems
kor,Korean,Order of Numeral and Noun,Numeral-Noun,Numeral precedes noun (NumN)
kor,Korean,Plurality in Independent Personal Pronouns,Person-number stem + nominal plural affix,Person-number stem with a nominal plural affix
kor,Korean,Plurality in Independent Personal Pronouns,Person-number stem + nominal plural affix,Person-number stem with a nominal plural affix
kor,Korean,Person Marking on Adpositions,No person marking,Adpositions without person marking
kor,Korean,Prefixing vs. Suffixing in Inflectional Morphology,Strongly suffixing,Predominantly suffixing
kor,Korean,Prefixing vs. Suffixing in Inflectional Morphology,Strongly suffixing,Predominantly suffixing
kor,Korean,Reduplication,Productive full and partial reduplication,Productive full and partial reduplication
kor,Korean,Reduplication,Productive full and partial reduplication,Productive full and partial reduplication
kor,Korean,Intensifiers and Reflexive Pronouns,Identical,Intensifiers and reflexive pronouns are formally identical
kor,Korean,Intensifiers and Reflexive Pronouns,Identical,Intensifiers and reflexive pronouns are formally identical
kor,Korean,Case Syncretism,No case marking,Inflectional case marking is absent or minimal
kor,Korean,Case Syncretism,No case marking,Inflectional case marking is absent or minimal
kor,Korean,Syncretism in Verbal Person/Number Marking,No subject person/number marking,No subject person/number marking
kor,Korean,Syncretism in Verbal Person/Number Marking,No subject person/number marking,No subject person/number marking
kor,Korean,Lateral Consonants,"/l/, no obstruent laterals","/l/, no obstruent laterals"
kor,Korean,Indefinite Pronouns,Interrogative-based,Interrogative-based indefinites
kor,Korean,Indefinite Pronouns,Interrogative-based,Interrogative-based indefinites
kor,Korean,Lateral Consonants,"/l/, no obstruent laterals","/l/, no obstruent laterals"
kor,Korean,Vowel Quality Inventories,Large (7-14),Large vowel inventory (7-14)
kor,Korean,Politeness Distinctions in Pronouns,Pronouns avoided for politeness,Second person pronouns are dominantly avoided for politeness reasons
kor,Korean,Politeness Distinctions in Pronouns,Pronouns avoided for politeness,Second person pronouns are dominantly avoided for politeness reasons
kor,Korean,Vowel Quality Inventories,Large (7-14),Large vowel inventory (7-14)
kor,Korean,Coding of Nominal Plurality,Plural suffix,Plural suffix
kor,Korean,Coding of Nominal Plurality,Plural suffix,Plural suffix
kor,Korean,Order of Adjective and Noun,Adjective-Noun,Modifying adjective precedes noun (AdjN)
kor,Korean,SONegV Order,Word&NoDoubleNeg,"Separate word, no double negation"
kor,Korean,Verbal Number and Suppletion,,No singular-(dual)-plural pairs/triples
kor,Korean,SNegOV Order,No SNegOV,SOV but SNegOV does not occur
kor,Korean,Adjectives without Nouns,Marked by following word,"Adjective may occur without noun, obligatorily marked by following word"
kor,Korean,Inclusive/Exclusive Distinction in Verbal Inflection,No person marking,No person marking at all
kor,Korean,M in First Person Singular,No m in first person singular,No m in first person singular
kor,Korean,M in First Person Singular,No m in first person singular,No m in first person singular
kor,Korean,N-M Pronouns,No N-M pronouns,No N-M pronouns
kor,Korean,N-M Pronouns,No N-M pronouns,No N-M pronouns
kor,Korean,M in Second Person Singular,No m in second person singular,No m in second person singular
kor,Korean,"Genitives, Adjectives and Relative Clauses",Highly differentiated,Highly differentiated
kor,Korean,"Genitives, Adjectives and Relative Clauses",Highly differentiated,Highly differentiated
kor,Korean,M in Second Person Singular,No m in second person singular,No m in second person singular
kor,Korean,Tea,Words derived from Sinitic cha,Words derived from Sinitic cha
kor,Korean,Tea,Words derived from Sinitic cha,Words derived from Sinitic cha
kor,Korean,Position of Interrogative Phrases in Content Questions,Not initial interrogative phrase,Interrogative phrases not obligatorily initial
kor,Korean,SONegV Order,Word&NoDoubleNeg,"Separate word, no double negation"
kor,Korean,Order of Adposition and Noun Phrase,Postpositions,Postpositions
kor,Korean,Order of Adposition and Noun Phrase,Postpositions,Postpositions
kor,Korean,Tone,No tones,No tones
kor,Korean,Tone,No tones,No tones
kor,Korean,Voicing and Gaps in Plosive Systems,Other,Other
kor,Korean,Voicing and Gaps in Plosive Systems,Other,Other
kor,Korean,Para-Linguistic Usages of Clicks,Affective meanings,Clicks may express affective but not logical meanings
kor,Korean,Adjectives without Nouns,Marked by following word,"Adjective may occur without noun, obligatorily marked by following word"
kor,Korean,Para-Linguistic Usages of Clicks,Affective meanings,Clicks may express affective but not logical meanings
kor,Korean,M-T Pronouns,No M-T pronouns,No M-T pronouns
kor,Korean,Action Nominal Constructions,Sentential,"Sentential: dependent-marking of the finite clause is retained for S, A and P"
kor,Korean,Finger and Hand,Different,"Differentiation: one word denotes 'hand' and another, different word denotes 'finger' (or, very rarely, 'fingers')"
kor,Korean,Finger and Hand,Different,"Differentiation: one word denotes 'hand' and another, different word denotes 'finger' (or, very rarely, 'fingers')"
kor,Korean,Nominal and Verbal Conjunction,Differentiation,Nominal and verbal conjunction are different
kor,Korean,Nominal and Verbal Conjunction,Differentiation,Nominal and verbal conjunction are different
kor,Korean,Numeral Bases,Decimal,Decimal
kor,Korean,Numeral Bases,Decimal,Decimal
kor,Korean,Relationship between the Order of Object and Verb and the Order of Adposition and Noun Phrase,OV and Postpositions,Object-verb and postpositional (OV&Postp)
kor,Korean,Relationship between the Order of Object and Verb and the Order of Adposition and Noun Phrase,OV and Postpositions,Object-verb and postpositional (OV&Postp)
kor,Korean,Number of Non-Derived Basic Colour Categories,6,6 categories
kor,Korean,Number of Non-Derived Basic Colour Categories,6,6 categories
kor,Korean,Number of Basic Colour Categories,11,More than 10 categories
kor,Korean,Noun Phrase Conjunction,'And' different from 'with',AND-languages: 'and' and 'with' are not identical
kor,Korean,Noun Phrase Conjunction,'And' different from 'with',AND-languages: 'and' and 'with' are not identical
kor,Korean,Number of Basic Colour Categories,11,More than 10 categories
kor,Korean,Green and Blue,Green vs. blue,Green and blue
kor,Korean,Green and Blue,Green vs. blue,Green and blue
kor,Korean,Order of Adverbial Subordinator and Clause,Final subordinator word,Adverbial subordinators which are separate words and which appear at the end of the subordinate clause
kor,Korean,Order of Adverbial Subordinator and Clause,Final subordinator word,Adverbial subordinators which are separate words and which appear at the end of the subordinate clause
kor,Korean,Red and Yellow,Red vs. yellow,Red and yellow
kor,Korean,Red and Yellow,Red vs. yellow,Red and yellow
kor,Korean,M-T Pronouns,No M-T pronouns,No M-T pronouns
kor,Korean,Action Nominal Constructions,Sentential,"Sentential: dependent-marking of the finite clause is retained for S, A and P"
kor,Korean,Possessive Classification,No possessive classification,No possessive classification
kor,Korean,Position of Interrogative Phrases in Content Questions,Not initial interrogative phrase,Interrogative phrases not obligatorily initial
kor,Korean,Order of Negative Morpheme and Verb,NegV,NegV
kor,Korean,Position of Polar Question Particles,No question particle,No question particle
kor,Korean,Obligatory Possessive Inflection,Absent,No obligatorily possessed nouns
kor,Korean,Obligatory Possessive Inflection,Absent,No obligatorily possessed nouns
kor,Korean,Possessive Classification,No possessive classification,No possessive classification
kor,Korean,Order of Degree Word and Adjective,Degree word-Adjective,Degree word precedes adjective (DegAdj)
kor,Korean,Order of Degree Word and Adjective,Degree word-Adjective,Degree word precedes adjective (DegAdj)
kor,Korean,Minor morphological means of signaling negation,,"No negative tone, infix or stem change"
kor,Korean,Minor morphological means of signaling negation,,"No negative tone, infix or stem change"
kor,Korean,Position of negative words relative to beginning and end of clause and with respect to adjacency to verb,Immed preverbal,Immediately preverbal
kor,Korean,Position of Polar Question Particles,No question particle,No question particle
kor,Korean,Postverbal Negative Morphemes,,No postverbal negative morpheme
kor,Korean,The Position of Negative Morphemes in SOV Languages,SONegV,SONegV
kor,Korean,Position of negative words relative to beginning and end of clause and with respect to adjacency to verb,Immed preverbal,Immediately preverbal
kor,Korean,Postverbal Negative Morphemes,,No postverbal negative morpheme
kor,Korean,Numeral Classifiers,Obligatory,Numeral classifiers are obligatory
kor,Korean,NegSOV Order,No NegSOV,SOV but NegSOV does not occur
kor,Korean,Order of Negative Morpheme and Verb,NegV,NegV
kor,Korean,NegSOV Order,No NegSOV,SOV but NegSOV does not occur
kor,Korean,Number of Possessive Nouns,None reported,None reported
kor,Korean,Number of Possessive Nouns,None reported,None reported
kor,Korean,Preverbal Negative Morphemes,NegV,Preverbal negative word
kor,Korean,Preverbal Negative Morphemes,NegV,Preverbal negative word
kor,Korean,The Position of Negative Morphemes in SOV Languages,SONegV,SONegV
kor,Korean,"Position of Negative Word With Respect to Subject, Object, and Verb",SONegV,SONegV
kor,Korean,SNegOV Order,No SNegOV,SOV but SNegOV does not occur
kor,Korean,"Position of Negative Word With Respect to Subject, Object, and Verb",SONegV,SONegV
kor,Korean,Numeral Classifiers,Obligatory,Numeral classifiers are obligatory
kug mnd,Mandarin,,,
rus,Russian,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and AdjN,Verb-object and adjective-noun (VO&AdjN)
rus,Russian,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and AdjN,Verb-object and adjective-noun (VO&AdjN)
rus,Russian,The Velar Nasal,No velar nasal,No velar nasal
rus,Russian,Position of Polar Question Particles,Second position,Question particle in second position in sentence
rus,Russian,Relationship between the Order of Object and Verb and the Order of Adposition and Noun Phrase,VO and Prepositions,Verb-object and prepositional (VO&Prep)
rus,Russian,Position of Polar Question Particles,Second position,Question particle in second position in sentence
rus,Russian,Order of Degree Word and Adjective,Degree word-Adjective,Degree word precedes adjective (DegAdj)
rus,Russian,Order of Degree Word and Adjective,Degree word-Adjective,Degree word precedes adjective (DegAdj)
rus,Russian,Relationship between the Order of Object and Verb and the Order of Adposition and Noun Phrase,VO and Prepositions,Verb-object and prepositional (VO&Prep)
rus,Russian,Verbal Number and Suppletion,,No singular-(dual)-plural pairs/triples
rus,Russian,Order of Object and Verb,VO,Object follows verb (VO)
rus,Russian,Order of Demonstrative and Noun,Demonstrative-Noun,Demonstrative word precedes noun (DemN)
rus,Russian,Order of Demonstrative and Noun,Demonstrative-Noun,Demonstrative word precedes noun (DemN)
rus,Russian,The Velar Nasal,No velar nasal,No velar nasal
rus,Russian,Order of Genitive and Noun,Noun-Genitive,Noun-genitive (NGen)
rus,Russian,Alignment of Case Marking of Full Noun Phrases,Nominative - accusative (standard),Nominative - accusative (standard)
rus,Russian,Order of Numeral and Noun,Numeral-Noun,Numeral precedes noun (NumN)
rus,Russian,Position of Interrogative Phrases in Content Questions,Initial interrogative phrase,Interrogative phrases obligatorily initial
rus,Russian,"Order of Subject, Object and Verb",SVO,Subject-verb-object (SVO)
rus,Russian,Position of Interrogative Phrases in Content Questions,Initial interrogative phrase,Interrogative phrases obligatorily initial
rus,Russian,Alignment of Case Marking of Pronouns,Nominative - accusative (standard),Nominative - accusative (standard)
rus,Russian,Alignment of Case Marking of Pronouns,Nominative - accusative (standard),Nominative - accusative (standard)
rus,Russian,Order of Subject and Verb,SV,Subject precedes verb (SV)
rus,Russian,Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun,VO and NRel,Verb-object and noun-relative clause (VO&NRel)
rus,Russian,Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun,VO and NRel,Verb-object and noun-relative clause (VO&NRel)
rus,Russian,Order of Relative Clause and Noun,Noun-Relative clause,Relative clause follows noun (NRel)
rus,Russian,Order of Relative Clause and Noun,Noun-Relative clause,Relative clause follows noun (NRel)
rus,Russian,Order of Adjective and Noun,Adjective-Noun,Modifying adjective precedes noun (AdjN)
rus,Russian,Order of Genitive and Noun,Noun-Genitive,Noun-genitive (NGen)
rus,Russian,Order of Adjective and Noun,Adjective-Noun,Modifying adjective precedes noun (AdjN)
rus,Russian,Order of Subject and Verb,SV,Subject precedes verb (SV)
rus,Russian,Order of Adposition and Noun Phrase,Prepositions,Prepositions
rus,Russian,Order of Adposition and Noun Phrase,Prepositions,Prepositions
rus,Russian,Lateral Consonants,"/l/, no obstruent laterals","/l/, no obstruent laterals"
rus,Russian,Lateral Consonants,"/l/, no obstruent laterals","/l/, no obstruent laterals"
rus,Russian,Order of Adverbial Subordinator and Clause,Initial subordinator word,Adverbial subordinators which are separate words and which appear at the beginning of the subordinate clause
rus,Russian,Postnominal relative clauses,Noun-Relative clause (NRel) dominant,Noun-Relative clause (NRel) dominant
rus,Russian,Postnominal relative clauses,Noun-Relative clause (NRel) dominant,Noun-Relative clause (NRel) dominant
rus,Russian,Order of Adverbial Subordinator and Clause,Initial subordinator word,Adverbial subordinators which are separate words and which appear at the beginning of the subordinate clause
rus,Russian,Alignment of Case Marking of Full Noun Phrases,Nominative - accusative (standard),Nominative - accusative (standard)
rus,Russian,Order of Numeral and Noun,Numeral-Noun,Numeral precedes noun (NumN)
rus,Russian,"Order of Subject, Object and Verb",SVO,Subject-verb-object (SVO)
rus,Russian,Order of Object and Verb,VO,Object follows verb (VO)
rus,Russian,Sex-based and Non-sex-based Gender Systems,Sex-based,Sex-based gender system
rus,Russian,Glottalized Consonants,No glottalized consonants,No glottalized consonants
rus,Russian,Order of Negative Morpheme and Verb,NegV,NegV
rus,Russian,Order of Negative Morpheme and Verb,NegV,NegV
rus,Russian,Para-Linguistic Usages of Clicks,Affective meanings,Clicks may express affective but not logical meanings
rus,Russian,Para-Linguistic Usages of Clicks,Affective meanings,Clicks may express affective but not logical meanings
rus,Russian,Tone,No tones,No tones
rus,Russian,Tone,No tones,No tones
rus,Russian,Tea,Words derived from Sinitic cha,Words derived from Sinitic cha
rus,Russian,Tea,Words derived from Sinitic cha,Words derived from Sinitic cha
rus,Russian,M in Second Person Singular,No m in second person singular,No m in second person singular
rus,Russian,M in Second Person Singular,No m in second person singular,No m in second person singular
rus,Russian,N-M Pronouns,No N-M pronouns,No N-M pronouns
rus,Russian,N-M Pronouns,No N-M pronouns,No N-M pronouns
rus,Russian,M in First Person Singular,m in first person singular,m in first person singular
rus,Russian,M in First Person Singular,m in first person singular,m in first person singular
rus,Russian,Preverbal Negative Morphemes,NegV,Preverbal negative word
rus,Russian,M-T Pronouns,"M-T pronouns, paradigmatic","M-T pronouns, paradigmatic"
rus,Russian,Red and Yellow,Red vs. yellow,Red and yellow
rus,Russian,Red and Yellow,Red vs. yellow,Red and yellow
rus,Russian,Green and Blue,Green vs. blue,Green and blue
rus,Russian,Green and Blue,Green vs. blue,Green and blue
rus,Russian,Number of Basic Colour Categories,11,More than 10 categories
rus,Russian,Number of Basic Colour Categories,11,More than 10 categories
rus,Russian,Number of Non-Derived Basic Colour Categories,6,6 categories
rus,Russian,Number of Non-Derived Basic Colour Categories,6,6 categories
rus,Russian,Numeral Bases,Decimal,Decimal
rus,Russian,Numeral Bases,Decimal,Decimal
rus,Russian,Finger and Hand,Different,"Differentiation: one word denotes 'hand' and another, different word denotes 'finger' (or, very rarely, 'fingers')"
rus,Russian,Finger and Hand,Different,"Differentiation: one word denotes 'hand' and another, different word denotes 'finger' (or, very rarely, 'fingers')"
rus,Russian,Syllable Structure,Complex,Complex syllable structure
rus,Russian,Syllable Structure,Complex,Complex syllable structure
rus,Russian,M-T Pronouns,"M-T pronouns, paradigmatic","M-T pronouns, paradigmatic"
rus,Russian,Hand and Arm,Identical,Identity: a single word denotes both 'hand' and 'arm'
rus,Russian,Preverbal Negative Morphemes,NegV,Preverbal negative word
rus,Russian,Postverbal Negative Morphemes,,No postverbal negative morpheme
rus,Russian,Consonant Inventories,Moderately large,Moderately large
rus,Russian,Consonant Inventories,Moderately large,Moderately large
rus,Russian,Presence of Uncommon Consonants,,
rus,Russian,Presence of Uncommon Consonants,,
rus,Russian,Absence of Common Consonants,All present,All present
rus,Russian,Absence of Common Consonants,All present,All present
rus,Russian,Rhythm Types,No rhythmic stress,Absent: no rhythmic stress
rus,Russian,Rhythm Types,No rhythmic stress,Absent: no rhythmic stress
rus,Russian,Weight Factors in Weight-Sensitive Stress Systems,Lexical stress,"Lexical: lexical stress, diacritic weight"
rus,Russian,Weight Factors in Weight-Sensitive Stress Systems,Lexical stress,"Lexical: lexical stress, diacritic weight"
rus,Russian,Weight-Sensitive Stress,Unbounded: Stress can be anywhere,Unbounded: Stress can be anywhere in the word
rus,Russian,Weight-Sensitive Stress,Unbounded: Stress can be anywhere,Unbounded: Stress can be anywhere in the word
rus,Russian,Fixed Stress Locations,No fixed stress,No fixed stress (mostly weight-sensitive stress)
rus,Russian,Fixed Stress Locations,No fixed stress,No fixed stress (mostly weight-sensitive stress)
rus,Russian,Postverbal Negative Morphemes,,No postverbal negative morpheme
rus,Russian,SVONeg Order,No SVONeg,SVO but SVONeg does not occur
rus,Russian,SVNegO Order,No SVNegO,"SVO, but SVNegO does not occur"
rus,Russian,SVNegO Order,No SVNegO,"SVO, but SVNegO does not occur"
rus,Russian,SNegVO Order,Word&NoDoubleNeg,"Separate word, no double negation"
rus,Russian,SNegVO Order,Word&NoDoubleNeg,"Separate word, no double negation"
rus,Russian,NegSVO Order,No NegSVO,SVO but NegSVO does not occur
rus,Russian,NegSVO Order,No NegSVO,SVO but NegSVO does not occur
rus,Russian,The Position of Negative Morphemes in SVO Languages,SNegVO,SNegVO
rus,Russian,The Position of Negative Morphemes in SVO Languages,SNegVO,SNegVO
rus,Russian,Position of negative words relative to beginning and end of clause and with respect to adjacency to verb,Immed preverbal,Immediately preverbal
rus,Russian,Position of negative words relative to beginning and end of clause and with respect to adjacency to verb,Immed preverbal,Immediately preverbal
rus,Russian,"Position of Negative Word With Respect to Subject, Object, and Verb",SNegVO,SNegVO
rus,Russian,"Position of Negative Word With Respect to Subject, Object, and Verb",SNegVO,SNegVO
rus,Russian,Minor morphological means of signaling negation,,"No negative tone, infix or stem change"
rus,Russian,Minor morphological means of signaling negation,,"No negative tone, infix or stem change"
rus,Russian,SVONeg Order,No SVONeg,SVO but SVONeg does not occur
rus,Russian,Verbal Number and Suppletion,,No singular-(dual)-plural pairs/triples
rus,Russian,Hand and Arm,Identical,Identity: a single word denotes both 'hand' and 'arm'
rus,Russian,Utterance Complement Clauses,Balanced,Balanced
rus,Russian,Nonperiphrastic Causative Constructions,Morphological but no compound,Morphological type but no compound type
rus,Russian,Nonperiphrastic Causative Constructions,Morphological but no compound,Morphological type but no compound type
rus,Russian,Periphrastic Causative Constructions,Purposive but no sequential,Purposive type but no sequential type
rus,Russian,Periphrastic Causative Constructions,Purposive but no sequential,Purposive type but no sequential type
rus,Russian,Vowel Nasalization,Contrast absent,Contrastive nasal vowels absent
rus,Russian,Vowel Nasalization,Contrast absent,Contrastive nasal vowels absent
rus,Russian,Other Roles of Applied Objects,No applicative construction,No applicative construction
rus,Russian,Other Roles of Applied Objects,No applicative construction,No applicative construction
rus,Russian,Applicative Constructions,No applicative construction,No applicative construction
rus,Russian,Applicative Constructions,No applicative construction,No applicative construction
rus,Russian,Productivity of the Antipassive Construction,no antipassive,no antipassive
rus,Russian,Productivity of the Antipassive Construction,no antipassive,no antipassive
rus,Russian,Antipassive Constructions,No antipassive,No antipassive
rus,Russian,Antipassive Constructions,No antipassive,No antipassive
rus,Russian,Negative Morphemes,Negative particle,Negative particle
rus,Russian,Passive Constructions,Present,There is a passive construction
rus,Russian,Reciprocal Constructions,Mixed,There are both reflexive and non-reflexive reciprocal constructions.
rus,Russian,Reciprocal Constructions,Mixed,There are both reflexive and non-reflexive reciprocal constructions.
rus,Russian,Ditransitive Constructions: The Verb 'Give',Indirect-object construction,Indirect-object construction
rus,Russian,Ditransitive Constructions: The Verb 'Give',Indirect-object construction,Indirect-object construction
rus,Russian,Order of Person Markers on the Verb,A and P do not or do not both occur on the verb,A and P do not or do not both occur on the verb
rus,Russian,Order of Person Markers on the Verb,A and P do not or do not both occur on the verb,A and P do not or do not both occur on the verb
rus,Russian,Third Person Zero of Verbal Person Marking,No zero realization,No zero realization of third person S forms
rus,Russian,Third Person Zero of Verbal Person Marking,No zero realization,No zero realization of third person S forms
rus,Russian,Verbal Person Marking,Only the A argument,Person marking of only the A argument
rus,Russian,Verbal Person Marking,Only the A argument,Person marking of only the A argument
rus,Russian,Expression of Pronominal Subjects,Obligatory pronouns in subject position,Pronominal subjects are expressed by pronouns in subject position that are normally if not obligatorily present
rus,Russian,Expression of Pronominal Subjects,Obligatory pronouns in subject position,Pronominal subjects are expressed by pronouns in subject position that are normally if not obligatorily present
rus,Russian,Alignment of Verbal Person Marking,Accusative,Accusative alignment
rus,Russian,Alignment of Verbal Person Marking,Accusative,Accusative alignment
rus,Russian,Passive Constructions,Present,There is a passive construction
rus,Russian,Utterance Complement Clauses,Balanced,Balanced
rus,Russian,Negative Morphemes,Negative particle,Negative particle
rus,Russian,Symmetric and Asymmetric Standard Negation,Symmetric,Symmetric standard negation only: Type Sym
rus,Russian,Reason Clauses,Balanced/deranked,Balanced/deranked
rus,Russian,Reason Clauses,Balanced/deranked,Balanced/deranked
rus,Russian,'When' Clauses,Balanced/deranked,Balanced/deranked
rus,Russian,'When' Clauses,Balanced/deranked,Balanced/deranked
rus,Russian,Purpose Clauses,Balanced/deranked,Balanced/deranked
rus,Russian,Purpose Clauses,Balanced/deranked,Balanced/deranked
rus,Russian,'Want' Complement Subjects,Subject is left implicit,The complement subject is left implicit
rus,Russian,'Want' Complement Subjects,Subject is left implicit,The complement subject is left implicit
rus,Russian,Relativization on Obliques,Relative pronoun,Relative Pronoun Strategy
rus,Russian,Relativization on Obliques,Relative pronoun,Relative Pronoun Strategy
rus,Russian,Relativization on Subjects,Relative pronoun,Relative pronoun
rus,Russian,Relativization on Subjects,Relative pronoun,Relative pronoun
rus,Russian,Comparative Constructions,Particle,Particle Comparative
rus,Russian,Comparative Constructions,Particle,Particle Comparative
rus,Russian,Symmetric and Asymmetric Standard Negation,Symmetric,Symmetric standard negation only: Type Sym
rus,Russian,Zero Copula for Predicate Nominals,Possible,Zero copula is possible
rus,Russian,Front Rounded Vowels,,
rus,Russian,Front Rounded Vowels,,
rus,Russian,Nominal and Locational Predication,Identical,Shared (i.e. identical) encoding of nominal and locational predication
rus,Russian,Nominal and Locational Predication,Identical,Shared (i.e. identical) encoding of nominal and locational predication
rus,Russian,Predicative Adjectives,Nonverbal encoding,Predicative adjectives have nonverbal encoding
rus,Russian,Predicative Adjectives,Nonverbal encoding,Predicative adjectives have nonverbal encoding
rus,Russian,Predicative Possession,Locational,Locational Possessive
rus,Russian,Predicative Possession,Locational,Locational Possessive
rus,Russian,Polar Questions,Question particle,Question particle
rus,Russian,Polar Questions,Question particle,Question particle
rus,Russian,Negative Indefinite Pronouns and Predicate Negation,Predicate negation also present,Negative indefinites co-occur with predicate negation
rus,Russian,Negative Indefinite Pronouns and Predicate Negation,Predicate negation also present,Negative indefinites co-occur with predicate negation
rus,Russian,Subtypes of Asymmetric Standard Negation,Non-assignable,Non-assignable (no asymmetry found)
rus,Russian,Subtypes of Asymmetric Standard Negation,Non-assignable,Non-assignable (no asymmetry found)
rus,Russian,Zero Copula for Predicate Nominals,Possible,Zero copula is possible
rus,Russian,Fusion of Selected Inflectional Formatives,Exclusively concatenative,Exclusively concatenative
